,Exp. m/z,Theor. Mass,Error,Abundance,DBE,Cno,Hno,Nno,Ono,Sno,Formula,HeteroClass
1305,647.16203,647.1617635799,0.41167466146273873,2605891,15.0,30,32,0,16,0,C30H32O16,O16
1306,649.04709,649.0471285799,-0.059440829918002466,3128452,22.0,30,18,0,17,0,C30H18O17,O17
1307,649.06827,649.0682585799001,0.017594605411859945,5667975,17.0,27,22,0,19,0,C27H22O19,O19
1308,649.0836400000001,649.0835135799001,0.1947670789673014,2271370,21.0,31,22,0,16,0,C31H22O16,O16
1309,649.10487,649.1046435799001,0.34881910360700896,4209806,16.0,28,26,0,18,0,C28H26O18,O18
1310,649.14121,649.1410285799001,0.27947717357736657,2632852,15.0,29,30,0,17,0,C29H30O17,O17
1311,651.0477400000001,651.0475235799,0.33241828318399547,3694045,17.0,26,20,0,20,0,C26H20O20,O20
1312,651.08415,651.0839085799001,0.37079721476972993,4685284,16.0,27,24,0,19,0,C27H24O19,O19
1313,651.0993900000001,651.0991635798999,0.3477505621465542,3343846,20.0,31,24,0,16,0,C31H24O16,O16
1314,651.13517,651.1355485798999,-0.5814148847221495,2273772,19.0,32,28,0,15,0,C32H28O15,O15
1315,651.15684,651.1566785799001,0.2478974802338855,2705904,14.0,29,32,0,17,0,C29H32O17,O17
1316,651.19305,651.1930635799,-0.02085387698565131,2039286,13.0,30,36,0,16,0,C30H36O16,O16
1317,653.04195,653.0420435799,-0.143298430588813,5441339,21.0,29,18,0,18,0,C29H18O18,O18
1318,653.07847,653.0784285799001,0.06342285722571993,5146433,20.0,30,22,0,17,0,C30H22O17,O17
1319,653.11498,653.1148135799001,0.2548098686241791,3137352,19.0,31,26,0,16,0,C31H26O16,O16
1320,653.17251,653.1723285799002,0.2777522743521057,2255698,13.0,29,34,0,17,0,C29H34O17,O17
1321,655.02136,655.0213085798999,0.0785014156759872,3704988,21.0,28,16,0,19,0,C28H16O19,O19
1322,655.05789,655.0576935798999,0.29985160396587146,5861538,20.0,29,20,0,18,0,C29H20O18,O18
1323,655.1157,655.1152085799,0.7501277538633312,2101933,14.0,27,28,0,19,0,C27H28O19,O19
1324,657.0369,657.0369585799,-0.08915769391190756,5265929,20.0,28,18,0,19,0,C28H18O19,O19
1325,657.07344,657.0733435799001,0.1467417615551483,7383568,19.0,29,22,0,18,0,C29H22O18,O18
1326,659.0527900000001,659.0526085798999,0.27527407946826193,6341501,19.0,28,20,0,19,0,C28H20O19,O19
1327,659.08912,659.0889935799001,0.19181036409884658,6683524,18.0,29,24,0,18,0,C29H24O18,O18
1328,659.12576,659.1253785799,0.5786760946845586,3274635,17.0,30,28,0,17,0,C30H28O17,O17
1329,659.16182,659.1617635799,0.08559370874672569,2045842,16.0,31,32,0,16,0,C31H32O16,O16
1330,661.0683700000001,661.0682585799001,0.1685455299623865,6356217,18.0,28,22,0,19,0,C28H22O19,O19
1331,661.1048,661.1046435799001,0.23660414639205665,4791552,17.0,29,26,0,18,0,C29H26O18,O18
1332,661.14096,661.1410285799001,-0.1037296086095626,3164422,16.0,30,30,0,17,0,C30H30O17,O17
1333,661.17769,661.1774135799001,0.41807250857448225,2206989,15.0,31,34,0,16,0,C31H34O16,O16
1334,663.06291,663.0627785798999,0.19820159461871617,2809463,22.0,31,20,0,17,0,C31H20O17,O17
1335,663.08388,663.0839085799001,-0.04310148345905202,5396091,17.0,28,24,0,19,0,C28H24O19,O19
1336,663.1206,663.1202935799,0.4620882559510449,3094146,16.0,29,28,0,18,0,C29H28O18,O18
1337,665.06332,665.0631735799001,0.22015968664622493,3108863,17.0,27,22,0,20,0,C27H22O20,O20
1338,665.09974,665.0995585799001,0.27277134314744933,4206598,16.0,28,26,0,19,0,C28H26O19,O19
1339,665.13619,665.1359435799002,0.3704808050876161,2093069,15.0,29,30,0,18,0,C29H30O18,O18
1340,667.0943900000001,667.0940785799003,0.4668308561255957,3492244,20.0,31,24,0,17,0,C31H24O17,O17
1341,667.15179,667.1515935799001,0.2944159944650118,2220448,14.0,29,32,0,18,0,C29H32O18,O18
1342,669.0371299999999,669.0369585799,0.2562191785484011,3403552,21.0,29,18,0,19,0,C29H18O19,O19
1343,671.05267,671.0526085798999,0.09152799545758115,5364932,20.0,29,20,0,19,0,C29H20O19,O19
1344,671.08886,671.0889935799001,-0.19904945763005877,6403276,19.0,30,24,0,18,0,C30H24O18,O18
1345,673.0683700000001,673.0682585799001,0.16554056525967417,5942897,19.0,29,22,0,19,0,C29H22O19,O19
1346,673.10471,673.1046435799001,0.09867722723861626,5070457,18.0,30,26,0,18,0,C30H26O18,O18
1347,673.14126,673.1410285799001,0.34379140489517057,2844289,17.0,31,30,0,17,0,C31H30O17,O17
1348,675.08403,675.0839085799001,0.179859271272137,5808168,18.0,29,24,0,19,0,C29H24O19,O19
1349,677.0786099999999,677.0784285799001,0.26794547300441623,2050532,22.0,32,22,0,17,0,C32H22O17,O17
1350,677.09969,677.0995585799001,0.19409272723319615,3326441,17.0,29,26,0,19,0,C29H26O19,O19
1351,679.07893,679.0788235799001,0.15671244071723997,3067820,17.0,28,24,0,20,0,C28H24O20,O20
1352,679.0939999999999,679.0940785799003,-0.11571283392246114,2993071,21.0,32,24,0,17,0,C32H24O17,O17
1353,679.1153099999999,679.1152085799,0.14934152352043747,2651060,16.0,29,28,0,19,0,C29H28O19,O19
1354,679.1519,679.1515935799001,0.4511807124197591,2082748,15.0,30,32,0,18,0,C30H32O18,O18
1355,681.10974,681.1097285799001,0.016766901742670884,3209605,20.0,32,26,0,17,0,C32H26O17,O17
1356,683.05264,683.0526085798999,0.045999531627994056,4073299,21.0,30,20,0,19,0,C30H20O19,O19
1357,683.12537,683.1253785799,-0.012559773540055807,2300772,19.0,32,28,0,17,0,C32H28O17,O17
1358,685.0681900000001,685.0682585799001,-0.10010666697474979,5165372,20.0,30,22,0,19,0,C30H22O19,O19
1359,685.1045,685.1046435799001,-0.20957367812367156,4004165,19.0,31,26,0,18,0,C31H26O18,O18
1360,687.1204299999999,687.1202935799,0.19853888932575822,2713400,18.0,31,28,0,18,0,C31H28O18,O18
1361,689.0998099999999,689.0995585799001,0.3648530850544974,3806507,18.0,30,26,0,19,0,C30H26O19,O19
1362,691.11539,691.1152085799,0.26250341156155854,3608369,17.0,30,28,0,19,0,C30H28O19,O19
1363,693.09453,693.0944735799001,0.08140318823166184,3071286,17.0,29,26,0,20,0,C29H26O20,O20
1364,693.1311599999999,693.1308585799001,0.4348675233744075,2381119,16.0,30,30,0,19,0,C30H30O19,O19
1365,697.06855,697.0682585799001,0.418065370619457,4144478,21.0,31,22,0,19,0,C31H22O19,O19
1366,699.1202400000001,699.1202935799,-0.07663902826572849,2365328,19.0,32,28,0,18,0,C32H28O18,O18
1367,471.01505,471.0146435799,0.8628608590358606,2402068,25.0,28,8,0,8,0,C28H8O8,O8
1368,495.05087000000003,495.0510285799,-0.3203304120280957,2273427,26.0,31,12,0,7,0,C31H12O7,O7
1369,507.07189000000005,507.07215857989996,-0.5296680075312433,4830848,22.0,29,16,0,9,0,C29H16O9,O9
1370,597.12491,597.1249835799,-0.12322361654151166,3238983,17.0,29,26,0,14,0,C29H26O14,O14
1371,615.13533,615.1355485798999,-0.35533615393158413,3734403,16.0,29,28,0,15,0,C29H28O15,O15
1372,619.0365400000001,619.0365635799001,-0.038091287984984394,2195933,22.0,29,16,0,16,0,C29H16O16,O16
1373,637.04722,637.0471285799,0.14350602323245573,4971723,21.0,29,18,0,17,0,C29H18O17,O17
1374,651.12083,651.1202935799,0.8238417773535359,3393002,15.0,28,28,0,18,0,C28H28O18,O18
1375,657.14595,657.1461135799001,-0.24892470142859532,2916893,17.0,31,30,0,16,0,C31H30O16,O16
1376,663.02682,663.0263935799002,0.6431419684035498,2128496,23.0,30,16,0,18,0,C30H16O18,O18
1377,669.13122,669.1308585799002,0.5401336602144802,2138932,14.0,28,30,0,19,0,C28H30O19,O19
1378,675.1565,675.1566785799001,-0.26450141981204345,2107448,16.0,31,32,0,17,0,C31H32O17,O17
1379,681.03732,681.0369585799,0.530690875849421,2962803,22.0,30,18,0,19,0,C30H18O19,O19
1380,691.07892,691.0788235799,0.1395211323681731,3933991,18.0,29,24,0,20,0,C29H24O20,O20
1381,699.0477900000001,699.0475235799,0.38111872377818357,2935677,21.0,30,20,0,20,0,C30H20O20,O20
1382,325.0354,325.0353785799,0.06590082617191227,2308072,13.0,17,10,0,7,0,C17H10O7,O7
1383,327.051,327.0510285799,-0.08738666907127948,3768055,12.0,17,12,0,7,0,C17H12O7,O7
1384,331.08227,331.08232857990004,-0.17693454160825237,4204291,10.0,17,16,0,7,0,C17H16O7,O7
1385,469.05690999999996,469.05650857989997,0.8558032830751509,4065273,20.0,26,14,0,9,0,C26H14O9,O9
1386,475.04618,475.0459435799,0.49767838922586766,5150069,23.0,28,12,0,8,0,C28H12O8,O8
1387,477.02542,477.0252085799,0.4432052986147177,4326549,23.0,27,10,0,9,0,C27H10O9,O9
1388,477.06195999999994,477.0615935799,0.7680771307023195,5662884,22.0,28,14,0,8,0,C28H14O8,O8
1389,481.05667,481.05650857989997,0.3355533022606281,4906732,21.0,27,14,0,9,0,C27H14O9,O9
1390,481.09324000000004,481.09289357989996,0.7200690442435953,3349243,20.0,28,18,0,8,0,C28H18O8,O8
1391,483.05097,483.0510285799,-0.12127062467344372,2649612,25.0,30,12,0,7,0,C30H12O7,O7
1392,483.07237000000003,483.07215857989996,0.43765738993065395,3908116,20.0,27,16,0,9,0,C27H16O9,O9
1393,483.1087,483.10854357989996,0.3237783767628765,2159651,19.0,28,20,0,8,0,C28H20O8,O8
1394,485.03044000000006,485.0302935799,0.30187825792308964,2549027,25.0,29,10,0,8,0,C29H10O8,O8
1395,485.0668,485.0666785799,0.25031630779242814,2479409,24.0,30,14,0,7,0,C30H14O7,O7
1396,487.00962999999996,487.0095585799,0.14665030431686546,2315319,25.0,28,8,0,9,0,C28H8O9,O9
1397,487.04610999999994,487.0459435799,0.34169281594927225,4343877,24.0,29,12,0,8,0,C29H12O8,O8
1398,489.02529000000004,489.0252085799,0.16649468908942963,4086614,24.0,28,10,0,9,0,C28H10O9,O9
1399,489.06163,489.0615935799,0.07446935208282235,5030756,23.0,29,14,0,8,0,C29H14O8,O8
1400,491.00424000000004,491.0044735799,-0.4757184761232028,2752098,24.0,27,8,0,10,0,C27H8O10,O10
1401,491.04076,491.0408585799,-0.20075702108135274,5887601,23.0,28,12,0,9,0,C28H12O9,O9
1402,493.01991,493.0201235799,-0.4332072663500262,4049274,23.0,27,10,0,10,0,C27H10O10,O10
1403,493.0564,493.05650857989997,-0.22021796301850777,6384008,22.0,28,14,0,9,0,C28H14O9,O9
1404,493.09312,493.09289357989996,0.45918345809152467,2815383,21.0,29,18,0,8,0,C29H18O8,O8
1405,493.12929,493.12927857989996,0.023158430378528654,2591141,20.0,30,22,0,7,0,C30H22O7,O7
1406,495.03560999999996,495.03577357989997,-0.3304405635600987,4555917,22.0,27,12,0,10,0,C27H12O10,O10
1407,495.14500999999996,495.14492857989995,0.16443690584911647,2425016,19.0,30,24,0,7,0,C30H24O7,O7
1408,497.05124000000006,497.05142357989996,-0.3693378414945892,4089756,21.0,27,14,0,10,0,C27H14O10,O10
1409,501.06112,501.0615935799,-0.9451530630733197,3466658,24.0,30,14,0,8,0,C30H14O8,O8
1410,505.09239,505.09289357989996,-0.9970045240042194,2880410,22.0,30,18,0,8,0,C30H18O8,O8
1411,507.10810999999995,507.10854357989996,-0.8550041317461522,2740877,21.0,30,20,0,8,0,C30H20O8,O8
1412,521.07207,521.0725535798999,-0.9280471530423822,2390588,18.0,26,18,0,12,0,C26H18O12,O12
1413,535.08793,535.0882035799001,-0.5112800062441247,2717794,18.0,27,20,0,12,0,C27H20O12,O12
1414,539.11917,539.1195035799001,-0.6187494568729733,3346752,16.0,27,24,0,12,0,C27H24O12,O12
1415,551.11911,551.1195035799001,-0.7141462015933139,2051752,17.0,28,24,0,12,0,C28H24O12,O12
1416,563.04673,563.0467335799,-0.006358086709080203,2846279,20.0,27,16,0,14,0,C27H16O14,O14
1417,569.09358,569.0936835799001,-0.18200852187299757,6381460,17.0,27,22,0,14,0,C27H22O14,O14
1418,581.18741,581.1875835799,-0.29866415746481745,3115311,11.0,27,34,0,14,0,C27H34O14,O14
1419,589.1922,589.1926685799,-0.7952914640966289,3271409,13.0,29,34,0,13,0,C29H34O13,O13
1420,591.07749,591.0780335799001,-0.9196415180170046,2554429,20.0,29,20,0,14,0,C29H20O14,O14
1421,591.2080000000001,591.2083185798999,-0.5388623431507634,2659412,12.0,29,36,0,13,0,C29H36O13,O13
1422,621.08835,621.0885985799001,-0.4002325927395511,2737944,20.0,30,22,0,15,0,C30H22O15,O15
1423,621.2184900000001,621.2188835799001,-0.6335607470973957,2480940,12.0,30,38,0,14,0,C30H38O14,O14
1424,629.1510099999999,629.1511985799001,-0.2997370116977649,3000307,16.0,30,30,0,15,0,C30H30O15,O15
1425,655.13,655.1304635798999,-0.7076146289941333,3093679,18.0,31,28,0,16,0,C31H28O16,O16
1426,661.0319900000001,661.0318735799,0.17611873910744544,3865842,19.0,27,18,0,20,0,C27H18O20,O20
1427,661.04677,661.0471285799,-0.5424422623798298,2098421,23.0,31,18,0,17,0,C31H18O17,O17
1428,663.04761,663.0475235799,0.130337716166252,3354228,18.0,27,20,0,20,0,C27H20O20,O20
1429,667.07898,667.0788235799001,0.23448518277137564,2439569,16.0,27,24,0,20,0,C27H24O20,O20
1430,667.13098,667.1304635798999,0.7740916181923883,2130332,19.0,32,28,0,16,0,C32H28O16,O16
1431,669.10957,669.1097285799001,-0.23700133678675958,3092271,19.0,31,26,0,17,0,C31H26O17,O17
1432,671.01672,671.0162235798999,0.739803424403644,2678973,21.0,28,16,0,20,0,C28H16O20,O20
1433,671.1612200000001,671.1617635799,-0.8099089212931999,2233563,17.0,32,32,0,16,0,C32H32O16,O16
1434,673.17808,673.1774135799001,0.9899620612680655,2385545,16.0,32,34,0,16,0,C32H34O16,O16
1435,675.04778,675.0475235799,0.37985488576980386,4292640,19.0,28,20,0,20,0,C28H20O20,O20
1436,675.19368,675.1930635799,0.912953839737231,2148416,15.0,32,36,0,16,0,C32H36O16,O16
1437,677.04178,677.0420435799,-0.3893109777723037,2293212,23.0,31,18,0,18,0,C31H18O18,O18
1438,679.0570799999999,679.0576935798999,-0.9035755073625177,2868135,22.0,31,20,0,18,0,C31H20O18,O18
1439,681.0948400000001,681.0944735799002,0.5379871869791306,2690433,16.0,28,26,0,20,0,C28H26O20,O20
1440,693.07371,693.0733435799001,0.528688779192732,2466096,22.0,32,22,0,18,0,C32H22O18,O18
1441,695.0894599999999,695.0889935799,0.6710221341313263,2841416,21.0,32,24,0,18,0,C32H24O18,O18
1442,697.10524,697.1046435799001,0.8555675326349513,3095912,20.0,32,26,0,18,0,C32H26O18,O18
